id,text,toxic,obscene,threat,insult,identity_hate
"""userName"":""heat****"",""userProfileImage""","""반만 줘도 되니 제발 사가라!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mark****"",""userProfileImage""","""맷 보머나 젠슨 에클스 같이 생기지 않았으면 도전 할 일도 못 된다. ㅠ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""uku1****"",""userProfileImage""","""내 얼굴 가져가요!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""biot****"",""userProfileImage""","""문의 전화하면 먼저 ''  얼굴 이뻐냐~''""",0.0,0.0,0.0,1.0,0.0
"""userName"":""a486****"",""userProfileImage""","""2억 주고 내얼굴도 사가ㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ocj1****"",""userProfileImage""","""이천억 주면 한다 일시불""",0.0,0.0,0.0,0.0,0.0
"""userName"":""eden****"",""userProfileImage""","""친근한 얼굴만 사는구나. 나처럼 거리감 느껴질 정도로 완벽한 미모의 얼굴은 팔지도 못하네.ㅜㅜ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jjfi****"",""userProfileImage""","""지원할수있게 링크라도 띄워야될거아니냐 기자야 월급 날로처먹네""",1.0,0.0,0.0,0.0,0.0
"""userName"":""pink****"",""userProfileImage""","""내얼굴 2천만 줘여.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""dark****"",""userProfileImage""","""내얼굴을 2억에 안사겠지만 무조껀 2억 준다면 안팔사람이 몇이나 될까 ㅎㅎ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""feel****"",""userProfileImage""","""나정도면 될려나~~나 쪼매 생겼는데~~쿄쿄쿄~~😆""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jsya****"",""userProfileImage""","""헬센징이들이 많이 팔듯 ㅋ""",1.0,0.0,0.0,1.0,1.0
"""userName"":""tton****"",""userProfileImage""","""젊을때 얼굴이 평생 로보트한테 입혀진다고 생각하면 나쁠것도 없을것같은데..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""7511****"",""userProfileImage""","""얼굴사는곳 어디예요??\n한번 의뢰해보고싶다~~~ㅋㅋㅋㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""annu****"",""userProfileImage""","""A.I. 데이빋. 에반게리온 레이....""",0.0,0.0,0.0,0.0,0.0
"""userName"":""doto****"",""userProfileImage""","""죽을날이 얼마 남지 않은 시점에서 내 젊은시절 얼굴을 갖다쓴다면 생각해보겠지만 지금은 싫음 ㅋㅋㅋ 성적 노리개로나 쓰겠지""",0.0,0.0,0.0,0.0,0.0
"""userName"":""coby****"",""userProfileImage""","""꼴랑 2억원에 자기얼굴 파는 사람은 없겠지 전세계 퍼져봐라 그걸 이용해서 보이스피싱 범죄포함하여 범죄에 노출된다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""bymo****"",""userProfileImage""","""내 얼굴 좀 사라. 현금 일시불로 하고.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""katt****"",""userProfileImage""","""2억ㅋㅋ  천억 준대도 안한다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""doam****"",""userProfileImage""","""쥴리한테  팔아라고~~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""eric****"",""userProfileImage""","""이재명 신청해라... 로봇 이단옆차기로 아작내버리게.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""lees****"",""userProfileImage""","""유명해지고 돈도벌고  좋네~~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hoya****"",""userProfileImage""","""오징어 닮았는데 제껀 안될까요 ㅠㅠ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""hyec****"",""userProfileImage""","""못생긴 얼굴 안 사 지금 너희들 거울 앞에 서봐 사갈 얼굴인지 아닌지 판단 되지??""",0.0,0.0,0.0,0.0,0.0
"""userName"":""fbru****"",""userProfileImage""","""이명박근혜 얼굴 팔아라""",0.0,0.0,0.0,1.0,0.0
"""userName"":""kopi****"",""userProfileImage""","""전과4범 얼굴은 안 사나요""",0.0,0.0,0.0,0.0,0.0
"""userName"":""flym****"",""userProfileImage""","""우리집 팔면 45억 나오는데 겨우 2억 갖고...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""shir****"",""userProfileImage""","""범죄걱정하는애들은 도데체 무슨영화를 보고온거임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ진짜 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ""",0.0,0.0,0.0,0.0,0.0
"""userName"":""sara****"",""userProfileImage""","""이게 다 정부가 인건비 통제로부터 시작되었다. 인류학살 시작이 인건비 인상괸 고용노조법때문이었다니....""",0.0,0.0,0.0,0.0,0.0
"""userName"":""artz****"",""userProfileImage""","""명박이 얼굴사가라 상당히 독특하잖아""",1.0,0.0,0.0,1.0,0.0
"""userName"":""seri****"",""userProfileImage""","""팔아서 씨모년  옆에 놔두거\n나대신 부려먹어라 하거싶네..\n로봇이 쭉빵도 날려주고""",1.0,0.0,0.0,1.0,1.0
"""userName"":""trac****"",""userProfileImage""","""있을수 없는 일이지만 재앙이 얼굴이 팔려서 수십 수백개가 돌아다닌다고 상상하면 우웩~""",0.0,0.0,0.0,1.0,0.0
"""userName"":""bc20****"",""userProfileImage""","""선교인가? 이 시기에 나리지리아로 관광갈일은 아주 희박하고...\n하기야 개신교계열은 말안듣기로 유명하니...\n목이 잘려도 포교하는게 순교인데 코로나 쯤이야..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""whit****"",""userProfileImage""","""어휴.. 이 시국에 뭔 나이지리아야..짜증나네""",1.0,0.0,0.0,0.0,0.0
"""userName"":""audg****"",""userProfileImage""","""아 ㅡㅡ나이지리아를 왜 쳐 가셔서 ㅡㅡ\n징글징글하다 진짜 ~ 작작좀 하세여~ 나이 곱게 쳐 드시고 \n왜 남한테 이리도 피해를 주는지 ~~~~;;;;""",1.0,0.0,0.0,1.0,0.0
"""userName"":""tjde****"",""userProfileImage""","""진짜 미쳤다 제정신이 아니구만 이시기에 나이지리아는 왜 처 갔냐? 거기갔으면 그냥 있지 뭐할라고 기들어오냐""",1.0,0.0,0.0,0.0,0.0
"""userName"":""eyzx****"",""userProfileImage""","""지금이라도 빨리 공항폐쇄하라.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""qpqh****"",""userProfileImage""","""인천목사부부라던데 이시국에 왜 선교야 진짜 민폐""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kang****"",""userProfileImage""","""나이지리아 다녀온 부부는 정신병자네""",1.0,0.0,0.0,1.0,0.0
"""userName"":""crea****"",""userProfileImage""","""왜 기어나가가지고 감염되어오는걸까 대체.이시국에.. 목사라고??아 진짜 교회 어떻게좀 못하나ㅠ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jt76****"",""userProfileImage""","""진짜 욕나온다...왜 아프리카까지 겨갔는지...구상권청구해야한다...""",1.0,0.0,0.0,0.0,0.0
"""userName"":""2040****"",""userProfileImage""","""교회 진짜 극혐이다""",1.0,0.0,0.0,0.0,1.0
"""userName"":""hong****"",""userProfileImage""","""정신나간 부부다!!!! 아무리 국가에서 접종을 다하고 허락 한다고 해도 그렇지!!! 해외로 나가고 싶을까??? 생각을 안해??? 생각을 안하고 살아???? 너희 부부들은 진심 너희 돈 으로 치료해라..""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ghj1****"",""userProfileImage""","""이런 시국에 공황 폐쇠 좀 하지요 저딴 쓰레기들 때문에 도대체 몇명이나 피해를 볼 지 당장이라도 가서 발라버리고 싶네요 절대 그냥 놔두면 안됩니다 신상까서 역적 죄인으로 만들야지 저런 쓰레기들 더는 안생기지 않을까요""",1.0,0.0,0.0,0.0,0.0
"""userName"":""asek****"",""userProfileImage""","""다음대선은 안철수뽑아라.\n다필요없다. 바이러스의 심각성을 인지할줄 아는 사람이 대통령이 되어야한다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""happ****"",""userProfileImage""","""와..선교 하러 다녀와서 우리나라 오미크론 지옥문을 열었어? 대단하다..대단해.. 이쯤되면 당신들이 악마아닌가?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""hojj****"",""userProfileImage""","""마스크벗고 기내식 쳐드시면 다 걸립니다. 공항폐쇄만이 답""",0.0,0.0,0.0,0.0,0.0
"""userName"":""shen****"",""userProfileImage""","""이러니깐 기독교인들이 미움을 받는거 아닙니까! 본인의 믿음 하나 때문에 수많은 무고한 내 이웃들과 시민들의  목숨을 위험에 빠뜨리는게 과연 하나님의 뜻일까요!!""",0.0,0.0,0.0,0.0,0.0
"""userName"":""mang****"",""userProfileImage""","""교회  느그들이 문제다..없어져버려라..이 사이비들아""",1.0,0.0,0.0,0.0,0.0
"""userName"":""puri****"",""userProfileImage""","""거기 있지 왜들어와서 전파시키냐..""",0.0,0.0,0.0,0.0,0.0
"""userName"":""idio****"",""userProfileImage""","""국내에서 봉사의 손길 필요한 곳이 수천곳인데... 외국꺼지 나가서 말이 좋아야 선교지 개뿔. 지들밖에 모르는 인간들. 어이고 왜 하느님 아버지가 니들은 코로나로부터 보호해준다더나? 근데 결과는 그렇지 못하네. 왜 이게 또 시험에 들게 하신거니? 애지간히 정상적으로 살아라 좀.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""munj****"",""userProfileImage""","""미친 것들.... 코로나 시국에 나이지리아를 놀러 다녀?  사회악이다!""",1.0,0.0,0.0,0.0,0.0
"""userName"":""qpqh****"",""userProfileImage""","""정말 교회 징들징글하다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""ksqk****"",""userProfileImage""","""여하튼  99%국민의 노력을1%국민이 물거품을 만든다니까""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ckh4****"",""userProfileImage""","""무개념부부일세....이시국에 참....뇌를 왜 달고사는거야""",1.0,0.0,0.0,1.0,0.0
"""userName"":""jwhu****"",""userProfileImage""","""나이지리아는 대체 왜감""",1.0,0.0,0.0,0.0,0.0
"""userName"":""cesa****"",""userProfileImage""","""아프리카 다녀왔으면..목숨 내놓고 다녀올 각오 해야지...개념들이 없다. 걍...민폐끼치지말고 떠나라...높은곳으로..""",1.0,0.0,0.0,0.0,0.0
"""userName"":""bonb****"",""userProfileImage""","""특별한 증상이 없다면 그냥 감기수준 아니야? 백신맞고 이상증세 발생하는게 더 무서운거 아닌가?""",0.0,0.0,0.0,0.0,0.0
"""userName"":""lori****"",""userProfileImage""","""감염자는 호흡기 증상, 근육통 외에 특별한 증상은 없는 것으로 파악됐다.\n그럼 뭐가 문제지???""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ecom****"",""userProfileImage""","""이것들 잡아다 쇠양간에 격리수용시키고ᆢ\n구상권 청구 하도록!""",1.0,0.0,0.0,0.0,0.0
"""userName"":""sjh5****"",""userProfileImage""","""이 시국에 나이지리아 왜 간겨? 설마 선교???""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jack****"",""userProfileImage""","""온 국민이 코로나 고통받는 이 시국에 개념없이 해외여행병 걸려 병 얻어오신 분들은 그렇게 좋아하시는 나라도 다시 돌려보내 드려야…""",1.0,0.0,0.0,1.0,0.0
"""userName"":""qkqh****"",""userProfileImage""","""문죄앙은 바본가?? 계속 겪었으면서 공항을 열어 바이러스를 받네..  그렇게 겪어봤으면 이젠 달라질때도 됐는데.. 왜 공항 봉쇄를 안하냐구?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""nak9****"",""userProfileImage""","""이시국에 나이지리아 여행간거면 진짜 화가난다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""ksn0****"",""userProfileImage""","""어휴…. 공항폐쇄가 답인듯하나….. 그렇게 하지 못하는\n못난정부!!!""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ruka****"",""userProfileImage""","""오미크론이 그닥 치사율은  미미하다는구만 왜 난리. 그리고 감염자들이 다 백신접종 완료자란 사실은 얘기안해주네""",0.0,0.0,0.0,0.0,0.0
"""userName"":""huni****"",""userProfileImage""","""나이지리아로 선교하러갔다는 개소리 안했으면한다...개독일까봐 겁나..""",1.0,0.0,0.0,1.0,0.0
"""userName"":""23ne****"",""userProfileImage""","""꼭 이 시기에  거길 가셔야 했나요 목사부부님""",0.0,0.0,0.0,0.0,0.0
"""userName"":""alsw****"",""userProfileImage""","""이시국에  다니고 싶니?  진짜 정신좀차려라..아오..지긋지긋하다....""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kcjw****"",""userProfileImage""","""조금 풀어주니까 좋다고 해외 기어나가서 병균 옮아오네""",1.0,0.0,0.0,0.0,0.0
"""userName"":""9dod****"",""userProfileImage""","""이시국에 해외는 잘도가는구나 개인비용으로 치료하길 바란다""",1.0,0.0,0.0,0.0,0.0
"""userName"":""haha****"",""userProfileImage""","""같은 비행기 탄 사람들은 모두 전염됐겠군요. 동석자들도 검사해야합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""any2****"",""userProfileImage""","""미치지않구서야 이시기에선교하러   진짜가지가지한다  사회 악같은존재들이네  처음도대구신천지 이더니 또다시시작이네""",1.0,0.0,0.0,0.0,0.0
"""userName"":""slov****"",""userProfileImage""","""치료비 본인부담! 정신나간XXX""",1.0,0.0,0.0,1.0,0.0
"""userName"":""eheh****"",""userProfileImage""","""이유도 모르고  일단 까고보자는  개한민국 암덩어리 일부들  지들 맘에 안들면  죽일듯달려드는  인간 말종들  니들땜에 나라가 망하는것이여  일부 몰상식한 놈들아""",1.0,0.0,0.0,1.0,0.0
"""userName"":""wjdc****"",""userProfileImage""","""상실감이 든다. 왜 지금까지 방역을 준수하며 철저히\n지키고 지낸걸까. \n저 사람들과 비행기안에 같이 있던 사람부터 찾아야지.승무원들 하고...""",0.0,0.0,0.0,0.0,0.0
"""userName"":""jh_l****"",""userProfileImage""","""세상말세를 주도하는건 기독교집단이다.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""lano****"",""userProfileImage""","""원래 개신교도들 말안듣는거 샘물교회때부터 유명함""",1.0,0.0,0.0,1.0,0.0
"""userName"":""kepi****"",""userProfileImage""","""예수쟁이들은 진짜 국가에 민폐다.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""eyer****"",""userProfileImage""","""또  목사야?  하  진짜  오토바이 자전거  목사""",1.0,0.0,0.0,0.0,0.0
"""userName"":""gugu****"",""userProfileImage""","""또 개독이야? 바퀴벌레도 아니고...""",1.0,0.0,0.0,1.0,0.0
"""userName"":""wook****"",""userProfileImage""","""예수쟁이들아 작작좀하자""",1.0,0.0,0.0,0.0,0.0
"""userName"":""chan****"",""userProfileImage""","""역쉬 교회것들...이시국에 오미크론 선교하러 다시는 마귀들...!""",1.0,0.0,0.0,1.0,0.0
"""userName"":""tjda****"",""userProfileImage""","""와 자영업자들 이기적이네 ㅋㅋㅋㅋㅋㅋㅋ 여기 나이대 보니까 딱봐도 틀만 있는데 항공사 직원 그리고 공항종사자 여행사 직원등 기타등등은 생각도 ㅈ도 안하죠 ㅋㅋㅋㅋㅋ 이제 또 제한걸릴까봐 ㅂㄷㅂㄷ하죠""",1.0,0.0,0.0,1.0,0.0
"""userName"":""cho9****"",""userProfileImage""","""하나님곁으로 그냥 가라 역겹다진짜 이제 그놈의 교회 선교  십 안믿으면 그만이지 지들이뭐라고 믿으라 마라하고 처다녀 그리고이시국에 나이지리아는왜가 하나님이 시키냐 가라고?""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ssw8****"",""userProfileImage""","""정부는 문 활짝열어두고~ 검사만 하는데 방역이랍니다ㅋㅋ""",1.0,0.0,0.0,0.0,0.0
"""userName"":""dlaq****"",""userProfileImage""","""저런 목사는 당장 구속시켜라.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""leed****"",""userProfileImage""","""그냥 거기서잇지 한국엔 왜기어와서 난리야\n걸려도 니네만걸려라""",1.0,0.0,0.0,0.0,0.0
"""userName"":""swim****"",""userProfileImage""","""간사람이나 간다고 보낸준곳이나""",1.0,0.0,0.0,0.0,0.0
"""userName"":""life****"",""userProfileImage""","""재수없어.. 이시국에 나이지리아 쳐사는 생각없는 저인간들때문에 난리나게생겼네""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ssal****"",""userProfileImage""","""보나마나 예수쟁나부랭들이지,,,""",1.0,0.0,0.0,1.0,0.0
"""userName"":""sker****"",""userProfileImage""","""안일한 대처가 아직도저러고있네 ㅋㅋ 외국유입을막을 의지조차 없네 처음도그래서 난리난걸 벌써 잊었나""",1.0,0.0,0.0,0.0,0.0
"""userName"":""kami****"",""userProfileImage""","""이시기에 나이지리아 방문... 보나마나 교회네. 미쳐도 곱게 미치자 악의 근원들""",1.0,0.0,0.0,1.0,1.0
"""userName"":""hana****"",""userProfileImage""","""이시국에 왜 해외가노""",1.0,0.0,0.0,1.0,1.0
"""userName"":""youl****"",""userProfileImage""","""증상이 가벼워도 ...문제는 백신 무력화가 큰 걸림돌입니다. 목숨을 담보로 백신을 맞았는데 그게 먹히질 않으면 아무리 경증이어도 일상 생활은 지장이 생기는건 당연합니다.""",0.0,0.0,0.0,0.0,0.0
"""userName"":""leey****"",""userProfileImage""","""머하러 기어들어와서  ㅉㅉㅉ\n이무슨 나라에 해를 가해도 유분수지""",1.0,0.0,0.0,1.0,1.0
"""userName"":""td12****"",""userProfileImage""","""막는다고 안들어오냐 하루이틀도 아니고 이젠 그려려니 하고 위드코로나로 살아야지 언제까지 호들갑떨고 살래""",1.0,0.0,0.0,0.0,0.0
"""userName"":""jado****"",""userProfileImage""","""내가 장담하건데 저 사람들 분명 죄책감 같은 거 못 느낀다...오히려 하나님의 일을 했다면서 의기양양 할 듯...""",1.0,0.0,0.0,1.0,1.0
"""userName"":""jin2****"",""userProfileImage""","""백신맞으면 자가격리면제라고 할때부터  알아봤다 백신이  백신이아니라는거 진즉에 뉴스에서도 많이 봐왔을텐데 방역아주 자알한다 이게 케이방역이구나""",1.0,0.0,0.0,1.0,0.0
"""userName"":""kore****"",""userProfileImage""","""나이지리아 왜 갔을까? 그것도 부부가... 답답하다. 자비치료하게 해라.""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ws33****"",""userProfileImage""","""다시 원점으로 가는건가..ㅠ위험지역은 출입국 시 검역 강화좀 합시다~""",0.0,0.0,0.0,0.0,0.0
"""userName"":""bbos****"",""userProfileImage""","""못들어오게 했어야지. 뭉가정부하는일이  그렇지.""",1.0,0.0,0.0,1.0,1.0
"""userName"":""jey5****"",""userProfileImage""","""근데 결과도. 안나왔는데 아프리카입국자가 가족들과 격리도안했다는게. 최소 결과 음성으로 나왔어도 일주일은 자가격리해야하는거아냐?\n십대자녀들두고 부부가 아프리카 여행? 이것도 좀.  이상타""",1.0,0.0,0.0,1.0,0.0
"""userName"":""ogat****"",""userProfileImage""","""의료비 전부 부담시켜야 맞다 지금 시국이 개판인데 나가서 오미크론 까지 수입했다.""",1.0,0.0,0.0,0.0,0.0
"""userName"":""ting****"",""userProfileImage""","""또 종교? 이 인간들은 생각도 없고, 말도 지독히 안들어!!!\n종교를 믿으면 다른사람은 어떻게 되든지 말든지, 다른 사람 배려는 눈꼽만큼도 없네. \n성경 구절에 그렇게 하라고 나와 있나보네..""",1.0,0.0,0.0,1.0,1.0
